id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,target
9253,0.041,18626,84150,1,0,0,99.23,9,A,Urban,1
117,0.017,19723,107540,0,0,0,99.31,10,B,Urban,1
13800,0.567,18261,303360,0,0,0,99.47,11,B,Rural,1
99451,0.018,24834,336110,0,0,0,,4,A,Urban,1
41142,0.088,9495,114130,0,0,0,99.88,8,A,Urban,1
91271,0.995,22638,119230,0,0,0,98.97,10,A,Urban,1
111158,0.059,18263,236180,0,0,0,99,9,D,Rural,1
58624,0.591,10959,139670,0,0,0,99.4,6,B,Rural,1
9526,0.018,19355,105080,0,0,0,99.2,15,D,Rural,1
72851,1,9495,56300,0,0,0,99.51,4,B,Rural,1
54910,0.026,25565,135070,0,0,0,99.86,16,A,Rural,1
81468,0.05,28110,103940,0,0,0,99.88,5,A,Rural,1
29565,0.117,23008,30110,0,0,0,92.82,5,A,Rural,1
62719,0,29212,39750,0,0,0,99.89,13,A,Urban,1
58254,0.221,19354,105190,0,0,0,98.1,11,A,Rural,1
76810,0.183,19717,219660,0,0,0,99.1,9,B,Rural,1
112562,0.032,14608,262650,1,0,0,99.7,9,C,Urban,1
35175,0.002,14250,250140,1,0,0,99.58,10,A,Rural,1
53345,0,29206,150140,0,0,0,,7,A,Urban,1
77041,0,13884,215740,0,0,0,99.44,5,A,Urban,1
103568,0.094,15703,179840,0,0,0,98.9,6,A,Rural,1
76072,0.07,18988,184630,0,0,0,99.53,17,D,Rural,1
29841,0.003,23008,141350,0,0,0,98.94,11,A,Rural,1
39822,0.244,19723,132530,9,0,2,98.75,32,B,Urban,1
39871,0.029,16798,129100,0,0,0,99.71,8,A,Rural,1
76327,0.177,17899,180100,0,0,0,99.82,7,A,Urban,1
39719,0.29,18620,166580,0,0,0,97.96,27,C,Rural,1
108357,0.008,11323,94080,0,0,0,99.54,11,A,Urban,1
37267,0.01,21185,164580,0,0,0,99.18,7,B,Rural,1
85007,0.266,17533,75100,0,0,0,99.09,8,A,Urban,1
4252,0.301,23372,210030,0,0,0,99.18,13,A,Urban,1
13438,0.046,23372,120550,0,0,0,99.86,7,A,Urban,1
62811,0.118,19720,542040,0,0,0,99.09,15,B,Urban,1
36052,0.873,18624,147140,0,0,0,99.73,8,A,Urban,1
48389,0.026,16435,119200,0,0,0,99.33,15,A,Urban,1
26459,0.28,9864,126050,0,0,1,99.53,13,A,Rural,0
84345,0.274,23736,95120,0,0,0,99.19,14,B,Rural,1
56648,0.923,15708,75130,0,0,0,98.36,9,A,Urban,1
95254,0.365,16434,270130,2,0,0,99.56,10,B,Urban,1
7043,0.287,16802,114030,0,0,0,98.75,9,B,Rural,1
86987,0,16436,151060,0,0,0,99.42,5,C,Urban,1
12766,1,17527,285410,0,0,0,99.89,3,A,Urban,1
60851,0.12,21909,177050,0,0,0,99.38,11,A,Urban,0
98200,0.006,14607,162600,0,0,0,,5,A,Urban,1
24523,0.345,19360,190860,0,0,0,99.51,11,A,Rural,1
18264,0.027,28847,300150,0,0,0,99.88,7,A,Rural,1
97308,0.123,16070,250040,0,0,0,99.4,16,C,Urban,1
90878,0.143,18624,60050,0,0,0,97.23,12,A,Rural,1
94965,0.097,27386,138120,0,0,0,99.87,7,A,Rural,1
73325,0.071,22275,51910,1,0,0,97.84,11,A,Rural,1
72380,0.021,25191,105080,0,0,0,99.54,5,A,Urban,1
33175,0,21185,204080,0,0,0,99.74,7,A,Rural,1
23174,0.327,13150,278800,0,0,0,99.44,10,A,Urban,1
18105,0.831,21910,52590,3,0,0,98.77,7,A,Urban,1
23098,0.628,24100,39840,1,2,1,98.69,7,A,Urban,0
89072,0.08,19720,85370,1,0,0,98.75,14,A,Urban,1
14182,1,14245,156040,0,1,0,99.32,5,C,Rural,1
68966,0,20815,166010,0,0,0,98.93,6,B,Urban,1
11849,0.239,19716,422590,0,0,0,98.85,12,C,Rural,1
100036,0.886,19716,99980,3,0,0,97.53,17,C,Rural,0
30671,0,12056,210130,0,0,0,98.3,10,A,Rural,1
107914,0.828,10235,34420,0,0,0,99.03,6,B,Urban,1
58345,0.268,15341,46680,0,0,0,99.83,4,A,Urban,1
96047,0.75,12059,200020,1,0,0,99.11,7,C,Rural,0
25877,0.027,28475,107820,0,0,0,98.88,33,A,Urban,1
39034,0.243,8404,63080,0,0,0,99.28,7,A,Rural,1
94647,0.265,15342,164720,0,0,0,98.68,17,C,Urban,1
19274,0.016,30307,132280,0,0,0,99.8,13,A,Urban,1
5733,0.167,14605,169830,0,0,0,99.73,10,A,Urban,1
66081,0.033,13519,84060,0,0,0,98.92,6,B,Urban,1
62195,0.211,20085,172930,2,0,0,98.17,14,A,Rural,1
15584,0,23008,99630,0,0,0,98.99,14,A,Urban,1
52265,0.261,19715,172020,0,0,0,98.99,18,B,Urban,1
65585,0.009,22277,175120,0,0,0,99.89,9,A,Rural,1
8148,0.344,14605,277200,0,0,0,99.16,8,C,Rural,1
48972,0.033,18630,75090,0,0,0,98.17,10,C,Urban,1
65800,0.114,13883,150060,0,0,0,99.29,14,D,Rural,1
3329,0.013,19719,1485110,0,0,0,99.84,11,B,Urban,1
40916,1,18995,90140,0,3,1,99.5,4,A,Urban,1
108926,0.073,21909,216120,0,0,0,98.54,22,B,Urban,1
35698,0.082,22641,240060,0,0,0,99.52,10,A,Urban,1
8930,0.119,20450,297070,0,0,0,99.65,9,B,Urban,1
35986,0.321,15339,142600,0,0,0,99.26,11,A,Rural,1
11892,0,14979,48750,0,0,0,98.8,7,A,Urban,1
2121,0.898,25562,156360,0,0,0,98.72,16,A,Urban,1
86496,0.8,20446,412560,0,0,1,98.5,25,A,Urban,1
65334,0.227,10596,84130,1,0,0,99.46,12,A,Urban,1
110808,0.111,21907,321530,0,0,0,99.44,6,A,Urban,1
86808,0.91,13880,466350,2,4,0,98.73,17,A,Rural,1
55383,0.122,17163,157600,1,0,0,99.85,5,C,Urban,1
49563,0.054,15701,100130,1,0,0,99.11,5,B,Urban,1
14711,0.04,17164,221130,0,0,0,99.54,6,B,Rural,1
75322,1,16804,87040,0,0,0,,3,C,Urban,1
40951,0.693,10235,115830,3,0,1,99.84,5,A,Rural,1
83486,0.899,17896,150120,0,0,0,99.27,8,C,Urban,1
20739,0.155,17896,141740,0,0,0,99.16,8,A,Rural,1
49549,0,27019,160160,0,0,0,99.86,12,B,Urban,1
89170,0.013,24470,625020,0,0,0,,8,A,Urban,1
101364,0,21181,477590,0,0,0,98.98,7,A,Rural,1
60929,0.053,17528,255040,0,0,0,99.77,7,A,Urban,1
104972,0.032,16439,300560,0,0,0,99.3,14,A,Rural,1
84598,0.041,24096,390100,0,0,0,98.46,13,A,Urban,1
61120,0.571,17534,102100,0,0,0,99.82,8,A,Urban,1
59717,0.012,24101,90090,0,0,0,99.88,12,A,Urban,1
61318,0.003,17169,228110,1,0,2,99.27,9,A,Urban,1
77088,0.252,21177,270040,0,0,0,98.73,21,D,Rural,1
48612,0,26293,180530,0,0,0,98.56,12,A,Rural,1
50711,0.4,26287,320130,2,0,0,99.19,12,A,Urban,0
9653,0.012,27381,165030,0,0,0,99.56,11,A,Urban,1
67749,0.369,17167,75050,0,0,0,98.12,10,A,Urban,1
42574,0.823,18627,63100,0,0,0,99.05,11,A,Rural,1
17602,0.035,20818,265080,0,0,0,99.53,19,B,Urban,1
41566,0.185,24834,280600,0,0,0,98.64,13,A,Urban,1
98057,0.027,13519,99120,0,0,0,98.84,9,A,Urban,1
96166,0,16068,204970,0,0,0,,5,A,Urban,1
21474,0.264,22645,160930,1,0,0,98.27,26,A,Rural,1
17976,0.815,12052,125040,0,0,0,97.48,10,A,Urban,1
57894,0.031,20819,215840,0,0,0,99.43,9,B,Rural,1
43944,1,19717,368890,0,0,0,99.65,10,B,Urban,1
75068,0.026,21179,90090,0,0,0,96.39,12,A,Rural,1
32154,0.227,26288,210070,0,0,0,99.56,8,A,Rural,1
63427,0.154,28847,175050,0,0,0,99.35,19,B,Rural,1
79634,0.372,12060,180900,0,0,0,99.08,8,C,Urban,1
71052,0.02,31036,5000090,0,0,0,,17,A,Rural,1
73655,0.628,14242,285060,1,0,0,99.62,10,D,Urban,0
106394,0.022,14972,144050,0,0,0,99.13,9,C,Urban,1
49795,0.382,17529,144150,0,0,0,98.95,13,B,Rural,1
58595,0.042,18987,750090,0,0,0,99.5,9,C,Urban,1
20892,0.014,23375,180030,0,0,0,99.68,7,C,Rural,1
29579,0.093,26287,196620,0,0,0,99.82,9,A,Urban,1
60836,0.008,13879,279270,0,0,0,99.55,14,B,Urban,1
37627,0.776,18258,288100,1,0,0,99.82,14,A,Urban,0
6030,0.072,24100,333540,0,0,0,99.43,13,B,Urban,1
96544,0.03,16073,204070,0,0,0,99.38,15,B,Urban,1
90123,0.173,20448,102970,0,0,0,99.49,9,B,Urban,1
44543,0.645,18258,125060,0,0,0,99.37,11,A,Urban,1
57906,0.296,18986,412620,0,0,0,98.94,11,D,Rural,1
21140,0,29936,50930,0,0,0,99.5,6,A,Urban,1
69902,0.032,26659,240100,0,0,0,99.77,19,B,Rural,1
81957,0.053,11689,110120,0,0,0,99.63,12,A,Rural,1
103446,0.031,22280,351150,0,0,0,99.46,12,B,Urban,1
113204,0.005,22280,276030,0,0,0,99.57,10,B,Urban,1
42192,0.946,17534,120140,0,0,1,99.55,6,A,Rural,1
75690,0.236,12420,355110,0,0,0,99.1,8,C,Urban,1
84777,0.09,20811,360030,0,0,0,99.56,12,D,Rural,1
2305,0.009,20453,104790,0,0,0,98.6,7,A,Urban,1
72774,0.063,19719,213510,0,0,0,99.86,12,C,Urban,1
82330,0.118,18986,270100,0,0,0,99.33,16,D,Urban,0
101716,0.707,16434,268050,3,1,0,99.22,18,B,Rural,1
113877,0.238,14972,315050,0,0,0,99.61,22,A,Urban,1
1511,0.112,19716,75140,0,0,0,99.84,4,A,Urban,1
79265,0.373,18993,240450,0,0,0,98.84,7,B,Urban,1
45638,0,10225,57710,0,0,0,98.45,9,A,Urban,1
6371,0.654,25199,160790,0,0,0,98.73,11,C,Rural,1
17076,0.52,9504,135110,0,0,0,99.2,7,A,Rural,1
44846,0.082,27018,134340,0,0,0,99.81,7,A,Urban,1
113003,0.059,8409,92620,0,0,0,99.89,6,A,Rural,1
6987,1,19719,255120,0,3,0,99.73,3,D,Rural,0
27876,0.249,23010,475120,0,0,0,98.76,20,B,Rural,1
84597,1,14244,125090,1,0,0,98.09,6,A,Rural,0
71020,0.628,23000,917020,2,0,1,99.47,18,B,Rural,1
84715,0.107,22278,176060,0,0,0,99.26,17,A,Urban,1
11646,0.009,24835,300120,0,0,0,99.48,10,A,Urban,1
110038,1,17899,247620,0,0,0,,3,D,Urban,1
18360,0.03,17527,135120,0,0,0,99.88,6,B,Urban,1
8239,0.865,13884,109020,1,0,0,99.47,5,D,Rural,1
47636,0.351,29211,465140,1,0,0,99.35,6,B,Urban,1
27781,0.452,15339,91450,0,0,0,97.33,8,A,Urban,1
38669,1,14974,165100,0,0,0,99.88,2,A,Rural,1
95778,0.252,19724,90050,2,1,1,92.42,16,C,Rural,1
31369,0.096,22279,161950,0,0,0,99.38,20,D,Urban,1
63764,0.001,18263,162630,0,0,0,,5,A,Urban,1
36469,0.056,27746,43320,0,0,0,98.98,5,B,Rural,1
8288,0.181,14971,600150,0,0,0,99.88,13,C,Urban,1
37380,0.734,16068,98340,5,1,0,99.77,5,A,Urban,0
39848,0.616,16069,900130,1,0,0,99.72,9,A,Urban,1
78993,0,24096,154580,1,0,0,98.99,15,A,Urban,1
71578,0.929,22639,601390,0,0,0,98.9,15,A,Rural,1
25829,1,14607,99140,2,0,1,99.38,3,C,Rural,1
98576,0.758,20448,300040,0,0,0,98.87,9,B,Rural,1
96117,0.137,23738,260030,0,0,0,99.16,10,B,Urban,1
59914,0.431,17890,145710,2,0,1,98.86,11,C,Urban,0
40372,0.28,17899,92820,0,0,0,98.41,14,A,Urban,1
97836,0.025,25560,180090,0,0,0,96.63,10,A,Urban,1
40803,0.012,18629,159900,0,0,0,99.18,6,B,Urban,1
70094,0.053,17160,270090,0,0,0,99.02,7,D,Urban,1
58023,0.061,24460,231040,0,0,0,99.39,18,B,Urban,1
6290,0.553,12051,162520,0,0,0,98.33,9,A,Urban,0
13142,0.018,20447,102810,0,0,0,99.08,18,A,Rural,1
14013,0.005,16801,147030,0,0,0,99.12,16,D,Rural,1
62401,0.214,10963,133080,0,0,0,99.88,8,A,Urban,1
89415,0.266,9860,325070,0,0,0,99.68,12,B,Urban,1
53781,0.473,23000,295000,0,0,0,98.35,20,A,Urban,1
29994,0.158,19355,110110,0,0,2,99.12,11,A,Rural,1
51587,0.075,24096,225040,0,0,0,98.75,20,A,Rural,1
28195,0.127,27382,126070,0,0,0,99.28,15,A,Urban,1
41622,0.286,25196,135480,0,0,0,98.32,9,A,Rural,1
53357,0.056,25191,360110,0,0,0,99.89,8,B,Urban,1
12768,0.05,11324,183140,0,0,0,99.17,11,C,Urban,1
89875,0,14608,175060,0,1,0,99.89,5,A,Urban,0
45598,0,20446,305120,0,0,0,99.28,18,B,Urban,1
47007,0.997,24096,175870,1,0,0,97.88,15,A,Rural,1
39538,0.139,14608,135110,1,0,0,98.33,16,C,Rural,1
23946,0.024,16432,350110,1,0,0,98.91,12,B,Urban,1
111114,0.027,17165,340050,0,0,0,99.47,8,C,Rural,1
10337,0.01,15338,150100,0,0,1,98.93,8,C,Urban,1
50795,0.008,26288,118050,0,0,0,97.55,15,B,Urban,0
93904,0.104,23368,239380,0,0,0,98.72,20,A,Rural,1
18732,0.036,22641,234670,0,0,0,99.28,29,A,Rural,1
37200,0.394,13883,112610,0,0,0,98.48,9,B,Urban,1
3832,0.014,20090,237610,0,0,0,99.72,14,A,Urban,1
109596,0.977,17529,208850,3,0,0,98.22,14,C,Rural,1
71693,0.071,21184,342120,0,0,0,99.49,11,B,Urban,1
56160,0.131,14247,57670,0,0,0,99.22,9,C,Rural,1
108963,0.696,17167,175930,0,0,0,98.62,12,D,Rural,1
55841,0.002,17533,76320,0,0,0,99.23,9,A,Urban,1
61458,0.124,21540,133780,1,0,0,99.59,12,B,Rural,1
103537,0.768,19350,294810,0,0,0,99.08,15,C,Urban,1
46519,0.058,22271,321000,0,0,0,99.75,15,B,Rural,1
19623,0.023,21545,162560,0,0,0,98.75,42,A,Rural,1
18621,0,23002,192120,0,0,0,,6,B,Urban,1
14683,0.48,10958,117070,0,0,0,99.54,11,A,Rural,1
60803,0.045,14250,123750,0,0,0,98.83,20,D,Urban,1
50714,0.906,28849,39390,0,0,0,96.81,10,A,Rural,1
6782,0.072,25190,144310,0,0,0,99.29,14,A,Rural,1
63936,0.118,19725,90080,0,0,0,98.46,10,A,Urban,1
90178,0.026,25195,273900,0,0,0,99.66,6,C,Urban,1
87147,0.015,31403,126710,0,0,0,99.89,9,A,Rural,1
91824,0.846,18263,60060,0,0,0,99.15,8,B,Rural,1
79668,0.168,20811,240100,0,0,0,99.01,17,D,Rural,1
82640,0.047,8766,157860,0,0,0,99.89,4,A,Urban,1
24003,0.193,29572,97570,1,0,0,98.49,12,A,Urban,1
19249,0.08,28112,150060,0,0,0,99.03,16,A,Rural,1
39123,0.127,10960,210150,0,0,0,99.88,6,A,Urban,1
100172,0.418,14250,341140,0,0,0,99.24,12,D,Rural,1
1519,0.032,20453,195130,1,0,0,99.89,10,A,Urban,1
16667,0.003,23003,183080,0,0,0,99.21,10,B,Urban,1
71091,0.612,8041,27930,0,0,0,99.83,4,A,Rural,1
36654,0.52,23375,75340,0,0,0,98.29,11,A,Rural,1
12547,1,13517,101590,0,0,0,97.5,7,C,Urban,1
30076,0.283,17528,300130,1,0,0,99.32,14,A,Urban,1
64073,1,10234,72130,0,0,0,99.31,8,A,Urban,0
111892,0.426,15701,275040,2,0,0,99.05,8,D,Urban,1
111419,0.251,27382,185730,0,0,0,99.43,16,B,Urban,1
111961,0.571,13145,245530,0,0,0,99.15,7,A,Urban,1
12002,0.059,17535,165110,0,0,0,99.32,28,A,Rural,1
12059,0,25198,225080,0,0,0,99.45,8,A,Urban,1
10486,0.295,8408,92080,0,0,0,99.87,4,A,Rural,1
6942,0.981,15338,124570,0,0,0,97.79,16,A,Urban,1
23922,0,17893,160120,0,0,0,99.47,14,C,Rural,1
15448,0.324,21183,111230,0,0,0,98.8,9,B,Rural,1
99282,0.474,22642,210140,0,0,0,97.8,15,A,Urban,1
82314,0,20446,54860,0,0,0,98.45,7,A,Urban,1
76429,0.506,22277,225080,1,0,0,98.82,17,A,Rural,1
35021,1,11690,42130,0,0,0,,2,B,Rural,1
27936,0.019,27382,205100,0,0,0,99.43,11,B,Urban,1
14285,0.399,25930,119310,0,0,0,98.23,16,A,Rural,1
36811,0.039,20818,180050,0,0,0,99.29,15,A,Urban,1
80714,0,17894,135050,0,0,0,99.04,12,C,Rural,1
62933,0.011,20088,310130,0,0,0,99.73,10,B,Urban,1
9281,0.844,19719,247360,0,0,0,98.89,17,A,Urban,1
32903,0.662,14980,103640,0,0,0,99.04,12,D,Rural,1
47890,0.923,22644,373180,0,0,0,99.26,17,A,Urban,1
57339,0.502,17894,224700,0,0,0,98.44,13,C,Rural,1
50157,0.08,29578,70140,0,0,0,99.78,12,A,Urban,1
45632,1,19725,95070,0,1,0,99.77,9,B,Urban,1
55419,0.009,25921,75850,0,0,0,99.21,26,A,Rural,1
109797,0.465,14611,221640,4,0,1,99.07,8,D,Urban,1
55076,0.982,13520,157550,0,0,0,99.15,13,C,Urban,0
71722,0.115,20445,105090,0,0,0,98.68,19,A,Urban,1
99623,0.08,10959,120110,2,0,0,98.96,17,A,Urban,1
34417,0.071,17897,92520,1,1,0,98.69,4,A,Rural,1
68991,0.03,21905,200030,0,0,0,99.58,12,B,Rural,1
32011,0.027,26651,83210,0,0,0,99.89,4,A,Rural,1
13722,0.012,28848,120060,0,0,0,,7,A,Rural,1
88963,0.366,18992,235160,2,1,0,99.08,15,D,Urban,1
102496,0,23001,81100,0,0,0,99.62,12,B,Rural,1
64148,0.252,14977,258330,0,0,0,99.55,10,A,Urban,1
18906,0.518,10227,96100,0,1,0,99.39,16,C,Urban,1
3891,0.768,12425,95000,0,0,0,98.04,8,A,Urban,1
44683,0.002,21915,302790,0,0,0,99.69,12,A,Rural,1
107644,0,15710,206390,0,0,0,99.34,8,C,Urban,1
71295,0.632,23371,183690,0,0,0,98.28,18,A,Rural,1
61617,0.267,13885,1736760,0,0,0,99.88,8,B,Rural,1
2800,0.093,14977,144120,2,0,0,99,10,A,Urban,1
1789,0.957,18627,120030,1,0,0,98.93,15,A,Urban,1
96924,0.571,13518,195050,0,0,0,99.47,5,C,Urban,1
105825,0.049,15339,222610,0,0,0,99.11,10,D,Rural,1
69949,0.264,13883,57500,0,0,0,98.51,5,A,Urban,1
6977,0.024,18260,225150,0,0,0,99.36,8,B,Rural,1
51155,0.594,22641,220040,1,0,1,99.59,9,A,Urban,1
40024,0.041,20449,267100,0,0,0,99.33,17,B,Rural,1
25077,0.016,29207,237560,0,0,0,99.02,19,A,Rural,1
11458,0.543,20084,217920,0,0,0,98.69,15,D,Urban,1
72933,0.522,23365,135110,0,0,0,97.21,22,A,Urban,1
78849,0,23009,42040,0,0,0,97.37,9,A,Urban,1
107809,0.827,19721,226330,0,0,0,99.08,16,D,Rural,1
96512,0.026,25926,499630,0,0,0,99.56,10,A,Urban,1
26906,0.247,17530,180080,0,0,0,99.75,7,B,Urban,1
112328,0.557,29215,153040,0,1,0,99.32,7,B,Urban,1
50277,0,28476,64600,0,0,0,,6,B,Rural,1
10094,0.942,14615,337570,0,0,0,99.06,10,A,Urban,1
76307,0.008,16436,170090,0,0,0,98.51,16,A,Rural,1
71834,0.083,14970,180080,0,0,0,99.01,16,D,Urban,1
54233,0.035,10230,75070,0,0,0,98.04,6,C,Urban,1
98800,0.031,8401,46450,0,0,0,99.75,7,A,Urban,1
47697,0.074,16065,281860,0,0,0,98.98,9,D,Rural,1
99717,0.037,20820,48100,0,0,0,98.11,6,A,Urban,1
89048,0.453,21912,219340,1,0,0,98.86,19,A,Rural,1
33930,0.177,14613,141080,0,0,0,98.8,9,D,Urban,1
55158,0.18,23369,145570,0,0,0,99.22,10,A,Rural,1
57515,1,12784,84550,2,1,1,99.21,4,D,Urban,1
30838,0.804,18265,123720,0,0,0,98.54,12,C,Urban,1
104576,0.037,21540,180130,1,0,0,99.2,15,A,Urban,1
110285,1,14243,107080,0,1,0,,3,B,Rural,1
104979,0.073,31760,101050,0,0,0,99,18,A,Urban,1
37070,1,13879,120730,1,0,0,97.79,8,A,Urban,1
23575,0.652,17893,429060,0,0,0,99.37,21,D,Urban,0
25249,1,13520,82280,1,1,0,99.34,5,A,Urban,1
77184,0.173,24102,158110,0,0,0,99.66,5,B,Urban,1
83997,0.291,10596,165710,0,0,0,99.31,6,A,Urban,1
99604,0.015,18255,315130,0,0,0,99.7,10,A,Urban,1
57971,0.017,22637,310100,0,0,0,98.94,15,A,Urban,1
77252,1,15341,96130,0,0,0,98.92,7,D,Urban,1
69431,0.371,19356,355130,0,0,0,99.47,13,A,Rural,1
50915,0.658,16799,150140,0,0,0,99.66,13,C,Urban,0
62640,0.044,19357,195040,0,0,0,99.32,8,C,Urban,1
103392,0.499,29206,142620,0,0,0,98.72,16,A,Urban,1
86971,0.044,23371,210050,0,0,0,99.88,6,B,Urban,1
1647,0.425,8401,32570,0,0,0,99.89,3,A,Urban,1
76303,0.351,8409,54040,0,0,0,99.86,6,A,Urban,1
5168,0.16,17527,195150,0,0,0,98.89,40,A,Rural,1
10368,0.051,29214,60050,0,0,0,99.71,12,A,Urban,1
102523,0.1,24830,84060,0,0,0,99.8,4,A,Rural,1
82653,0.023,29215,165120,0,0,0,99.73,11,A,Urban,1
113913,0.726,17534,75130,0,0,0,97.36,9,B,Urban,1
5709,0.152,26292,290090,0,0,0,99.38,5,A,Urban,1
30331,0.021,21910,84140,0,0,0,99.37,24,B,Urban,1
89606,0.008,22278,69040,0,0,0,99.89,7,A,Urban,1
81674,0.02,11695,60110,0,0,0,99.4,10,A,Rural,1
3612,0.74,18991,93060,0,0,0,99.26,5,A,Rural,1
100986,0.015,24467,270060,0,0,0,99.89,8,B,Urban,1
59956,0.189,24830,135040,1,0,0,99.56,9,B,Urban,1
51866,0.354,24470,145070,1,0,0,99.19,11,A,Urban,1
12573,0.255,18623,105040,0,0,0,99.56,6,D,Rural,1
56287,0.164,16795,300030,0,0,0,99.07,18,D,Urban,1
107615,0.081,21180,159110,0,0,0,98.49,15,B,Rural,1
59955,0.051,22280,193480,0,0,0,98.81,12,D,Urban,1
37594,0.15,22643,171080,0,0,0,98.78,12,A,Urban,1
65941,0,12782,90090,0,0,0,99.79,6,A,Rural,1
59368,0.072,16438,39070,0,0,0,97.59,8,A,Rural,1
46487,0.286,21183,270130,0,0,0,98.95,14,A,Urban,1
20871,0.029,20446,196530,0,0,0,99.58,9,B,Urban,1
89444,0.07,19718,333040,0,0,0,98.92,11,A,Urban,1
12993,0.012,25928,132610,0,0,0,99.58,12,A,Urban,1
40435,0.061,13148,177100,0,0,0,99.14,12,C,Urban,1
66413,0,23005,82610,0,0,0,,11,A,Rural,1
7552,0.274,21540,177560,0,0,0,99.47,11,B,Urban,1
93852,0.788,17891,72070,0,0,0,98.67,8,A,Urban,1
39170,0.051,13883,253430,0,0,0,99.6,11,C,Urban,1
55334,0.015,22277,270030,0,0,0,99.09,10,A,Urban,1
36507,1,17164,90070,0,0,0,98.54,6,A,Rural,1
3077,0.202,21548,121730,0,0,0,98.82,8,A,Urban,1
47985,0.016,32126,63850,0,0,0,99.89,4,A,Rural,1
26947,0.045,18628,242500,0,0,0,99.89,6,A,Rural,1
20453,0.074,16433,211360,0,0,0,99.43,5,D,Urban,1
99259,0.284,18265,48060,0,0,0,99.1,9,A,Urban,1
9062,0.174,29943,63840,1,0,0,98.19,8,D,Urban,1
70932,0.009,21544,429390,0,0,0,99.13,15,A,Rural,1
46457,0.735,15340,279630,0,0,0,98.74,10,B,Rural,1
36255,0,18258,280050,0,0,0,99.24,15,C,Rural,1
68018,0.099,20812,105060,0,0,0,98.51,11,A,Urban,1
81564,0.924,15700,210110,0,0,0,98.59,9,A,Urban,1
61042,0.518,22638,156050,1,0,0,99.6,5,A,Urban,0
63870,0.002,28847,155580,0,0,0,99.72,7,A,Rural,1
55567,1,7676,30130,0,0,0,,3,A,Urban,1
16200,0.018,16803,150130,0,0,0,98.74,12,C,Urban,1
58270,0.036,18257,165040,0,0,0,99.23,8,A,Rural,1
63978,0.01,18991,212630,0,0,0,99.37,10,C,Urban,1
73695,0.019,24466,180080,0,0,0,99.71,8,A,Urban,1
109959,0.031,18627,197090,0,0,0,98.17,13,A,Urban,1
110882,0.369,13517,212540,0,0,0,98.65,14,D,Urban,1
63138,0.234,18258,202620,2,0,0,99.12,18,A,Rural,1
70180,0.274,17895,230110,0,0,0,98.91,7,D,Rural,1
64801,0.045,17900,362580,0,0,0,99.83,13,A,Urban,1
70306,0.22,14971,650140,0,0,0,99.29,10,D,Rural,1
70685,0,21546,162520,0,0,0,99.8,14,A,Rural,1
103688,0.209,25558,75150,0,0,0,99.11,12,A,Urban,1
21924,0.478,20085,54150,0,0,0,98.18,14,A,Urban,1
31057,0.014,27383,116490,0,0,0,99.88,11,A,Urban,1
49071,0.271,18624,105150,0,0,0,98.42,11,A,Urban,1
24485,0.089,20085,39100,1,0,1,97.34,20,A,Rural,0
94082,0.051,25927,130560,0,0,0,98.48,15,A,Urban,1
66085,0.056,25928,121950,0,0,0,99.85,8,A,Rural,1
101444,1,10597,42030,0,0,0,99.32,3,A,Urban,0
24922,0.342,20090,152840,0,1,0,99.39,10,D,Urban,1
69802,0.77,16067,120040,0,0,0,98.25,10,D,Urban,1
18754,0.048,10961,225120,0,0,0,99.6,5,A,Urban,1
99617,0,20811,275100,0,0,0,99.28,7,A,Urban,1
24556,0.975,21185,177230,0,0,0,99.79,3,A,Urban,1
77624,1,16798,111030,1,0,0,99.49,8,C,Urban,1
92123,0.07,13151,270120,0,0,0,98.86,19,D,Urban,1
15721,0.239,14605,240140,0,0,0,98.21,15,C,Urban,1
32349,0.011,19359,182570,0,0,0,99.34,8,A,Urban,1
20316,0.124,17168,60150,0,0,0,94.8,14,B,Urban,1
73849,0.399,22277,50450,0,0,0,97.9,8,A,Rural,1
10791,1,11694,96090,0,0,0,,2,A,Urban,1
9168,0.585,21909,180210,0,0,0,99.22,13,A,Rural,1
29776,0.849,16800,129100,0,0,0,98.32,12,B,Urban,1
107182,0.025,27387,150090,0,0,0,99.88,6,B,Rural,1
6924,1,10964,168060,0,0,0,99.69,3,A,Urban,1
17440,0.532,16797,146090,0,0,0,98.21,19,B,Urban,1
5338,0.008,27385,108820,0,0,0,98.77,17,A,Rural,1
83789,0.034,24098,92090,0,0,0,99.02,10,A,Rural,1
89240,0.02,16430,84030,1,0,0,99.06,10,A,Rural,1
84993,0.001,24104,666040,1,0,0,99.65,9,C,Urban,1
83259,0.896,21906,86550,1,2,0,98.18,9,B,Urban,0
42368,0,19724,93050,0,0,0,99.48,4,A,Urban,1
36106,0.183,17534,127630,0,0,0,99.03,14,A,Urban,1
89043,0.927,20810,630140,1,0,0,99.13,18,D,Urban,1
3685,0.616,14610,726090,0,1,1,98.77,16,B,Urban,1
13364,0,16437,172020,0,0,0,99.7,8,D,Urban,1
4437,0.038,27750,197530,0,0,0,99.43,9,A,Rural,1
43933,0.431,25929,147930,0,0,0,98.8,10,A,Rural,1
70868,0.028,25558,120090,0,0,0,99.89,8,A,Rural,1
54257,0.186,12781,312040,0,0,0,99.15,9,B,Rural,1
